Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
49.27989878419666,40.27565983542129,35.53987460019461,30.33495358612436,5.122365683447142,143.09086524984758
60.03532897892024,52.015623459193414,51.51074354527176,32.5796960885205,9.731441675627392,209.41855981749413
53.61636025047634,44.513140383377,41.489984596445396,22.187270715567287,12.845496272199881,189.111738442346
43.54880245394876,38.49089524047127,35.87855360835116,27.354736613268525,11.852430804483184,139.63136426933227
53.61395605508414,48.28939720795483,42.75040310742976,33.971323398109135,11.930794969182342,178.59228976350752
65.38036566465969,62.19520372274429,53.735415013397116,23.728552884153753,12.472261443612435,179.03354514338508
49.64173960890049,45.331420395538764,39.94385736030116,31.467789660833148,10.177315181922875,158.6655806969823
65.64643655814007,58.64359184470834,48.66817257394634,23.217090976882975,10.394631414811192,207.5437628220268
23.802548959102555,23.081105225559277,22.030839625623464,32.33214991216763,8.7646962091313,139.989583653991
58.21902504375224,47.97485192136124,45.093950285517856,29.821792588512583,9.367854287945901,167.32863091002974
50.870470682381715,46.254652730360675,36.02663084992612,21.924340920472453,11.231542299542284,192.8571272824301
47.009926495341325,43.85066423358113,36.323595713375326,35.82369677228586,12.407768874337632,178.8788033414831
50.91760776535502,42.86867449725984,45.236365584186956,26.327042116009753,9.721107448638001,171.52907244387265
30.124310853991073,29.399387855005823,26.65011390953334,25.948737814928094,9.099621470297176,138.51971115333993
47.80328112162488,43.69994582445122,37.19666849407633,31.002845986154714,10.001055917713195,166.35337581008926
53.57112571511746,47.383437315804116,41.809127459138686,35.743186747143575,11.20241349785823,186.36815443228275
64.77894044741517,59.56661013488622,50.85824720427999,24.920890905108017,7.112290367732916,205.73485373444862
44.81729781726352,44.87695375114596,42.08408220449334,30.30839924923986,5.407638093725524,174.07747072478304
41.91506397106812,38.0872900840783,34.67785753354916,32.14408250165287,8.898926301016832,163.74661784024846
44.982429564154636,40.980627780339844,37.27606859289692,33.46552803631572,7.558575148171682,139.16650696069752
59.15402117702074,52.31989726023818,50.414067303712116,30.882207776386124,8.983719604705378,166.5182235272799
53.287511096596845,46.25907124800758,43.34637635435702,28.164860804583387,9.704439362365058,169.88535094416906
44.70239796232961,41.892829799185144,34.984791932401585,25.862048896756402,9.093503181953974,131.0374470474141
55.13267433113356,47.907239246202465,43.51708991765191,30.430719415231874,12.90493506894149,179.3428912087095
50.9707754934804,46.01683041857115,40.56181661654213,24.639304940071966,10.65348952920464,189.98074164415996
59.68644990532889,52.76249002126577,47.637493214733595,15.393247582526964,10.600948719221657,177.60994040551435
42.979469061226474,39.63948180659661,36.56646387989212,32.18279902078834,11.244414288086803,144.1733390678421
46.723378534022316,42.71836489119398,37.534540484639756,34.519674205430974,7.722333764438462,158.59042740095035
46.078918468678424,43.54610651032638,39.061055006589484,18.18533782229081,12.078223574840537,164.2980419612864
35.364850518678814,30.80833266910144,28.049730674617305,24.95134647645031,9.84847142692908,73.63243811456948
52.96120277064576,47.12533262299445,42.60486778746488,33.09577130502599,11.340961234482425,163.29748806914435
52.610552721798896,45.391970018054394,36.093840123842796,40.2874773485585,7.856285533919689,182.20107068526536
50.05113456642461,44.15743458962992,42.789890677247136,30.10396853837704,6.892482467967872,189.2069670969996
47.65412866624853,43.64331678571339,39.1627683606928,26.35998529385433,11.635779316050057,146.30432969554866
35.84629257949586,33.775640554836976,31.671064393175648,29.0855177944758,10.752819052195033,84.55058251488799
45.79354677234641,39.369861446756516,27.946071283296064,36.87438209574093,8.19589689128498,168.21206028423242
46.572854834732304,43.65478119147039,43.52340798212802,26.770179104377323,8.26067383745061,140.396406279873
41.97722730778381,40.49078029461533,33.163012961761524,26.00403996674873,12.25086956882954,115.14036872491856
48.387142883339905,44.37529840145332,42.03426275688447,27.58628238908984,7.621176214265344,146.46766205030016
54.040508568145384,52.39004933644698,40.11268907313972,25.233356958706437,13.285345906511926,171.0476970306724
68.8618590121053,60.428094712687624,56.927808924871954,30.613351579973976,8.198758530704263,209.79735953553865
51.74577812831839,44.08189090886372,38.23637581313375,38.1233922923478,11.276783851216766,130.18770938914767
52.57550390722764,43.76051301869632,40.1890962436947,31.615396365580146,9.34276304850203,191.47553384221564
49.25554084233833,47.32207538108286,45.14652673547103,28.738232489368563,11.206374862164687,187.6332395972737
30.812287847009586,29.039790375016743,24.07778307531763,28.54094365542228,8.911771995771614,119.73777519553
49.73486124550783,44.65020577913614,40.44018761594543,22.184045956516716,9.674414187855412,137.54289330628552
50.60230209941027,46.102009142108884,43.09204487159448,34.415548885735795,10.081838350791442,164.98485006214833
74.63242112485287,64.91820091777083,61.19298256380011,29.61081401493599,7.9956250884370546,238.57224407743746
48.076390352188774,48.16025527620355,38.91236899718175,29.09760043204687,11.481648690840252,170.75385906382795
53.015473423336125,47.97236844495297,43.507261746067584,45.965537839224304,8.973572867056829,195.39599896398215
49.65288230294757,44.9063836618626,46.93255259807288,31.49376454182843,9.542800169319962,150.02205320418702
38.31321962380468,35.9334309092216,30.477719307942987,26.24104474952408,8.011301250782976,129.70009237444725
61.42822814515021,56.24742379410861,49.745879656265075,27.868212018972283,4.875332682409379,207.36439853724158
57.519330326867745,52.21516534273923,49.167427449517035,35.74222854598378,9.617944474799662,219.54555169653045
57.910319470430466,50.538338612496794,49.644833375218326,30.56635205268882,14.825230843225832,203.10426523413028
40.906125452052606,37.75844962111934,36.28599127832322,22.808610108413166,11.569208575796047,149.9038151578748
64.02794310936099,61.38919779137496,53.138545153576345,34.596144672876015,9.961479240531212,211.05843422310818
35.98148937207719,35.07418052717943,25.356176759470305,26.65927957230503,9.474218341583464,149.48329080645416
55.868570938002705,53.46808709748123,49.59515134730545,39.366488881087726,10.044931785624092,195.48421317374192
71.90455625809979,63.691669279427444,54.084608827423764,35.40024032857324,11.09423823035042,216.1920307351146
40.09463674869312,34.10596343330665,32.98361579467159,27.763390521706246,7.63837436938231,162.2330049094363
44.33702270397228,39.651746593375755,33.20679061311975,36.40508180867556,12.228643389337744,165.1716744670352
50.99651365087641,46.00831211036616,40.604795880922154,30.339277552637018,11.430762630882487,159.2982993063781
44.96524345883801,42.65710214989611,36.958481997980854,34.263868375611096,11.43637145141587,142.4378052163347
34.493365689338674,27.659099860975168,28.558764197821763,32.42366408647237,10.876951477619455,125.62344001406744
50.68562974806027,48.676167412175474,41.81426606115408,25.768216725045633,10.03923331538798,174.20469351205531
39.37696286273895,35.12325077930708,36.342704097367104,26.78225083841269,11.34572247193364,135.46785932004732
54.73592430635182,48.4085697358218,45.1493423496234,35.14980408790581,11.183628267482757,188.00884843186606
40.80575765766197,34.700973141375435,31.912136220257636,28.326123339467294,9.291918578117953,170.57948213424714
65.4993440501754,55.63969630142632,55.291736745005394,27.981757683790015,8.852796454206198,231.91977403711888
42.16746707663763,39.5970615368977,37.302385128084026,25.224387103253235,10.203712590523974,142.92730660683998
46.77938483794324,42.24808228852573,33.740684424943616,32.11799532796731,13.098040302990375,175.22336379316306
58.135172173696695,49.741733156844916,48.300337948506936,40.31262459621573,7.521785848692199,173.91135074864718
37.69135683566045,31.332063607967175,32.25660369546105,24.662335428728635,7.06494946849512,133.36377922028183
52.27459934604129,46.37557001285691,40.926988966753065,30.12109728336379,10.329521682473034,208.07047367446796
63.07142754282428,60.10232783912064,54.58426247419428,37.061102777077146,10.101775403712036,203.38391610916398
33.92516765438772,30.01346818622174,26.6899673624126,29.601793043771423,10.346683328740816,99.62372091266718
51.84633858532304,43.65541882055452,41.853800228673066,32.26185898124867,10.487906395817001,158.62816747473224
52.598827942484235,46.84745902006393,41.55984688113578,24.688032359265602,9.55359549073039,148.34783926023775
57.8182287177731,51.49095870650045,46.30132011696289,32.141535486038244,12.979726877204165,173.83021573378437
37.63049289121918,28.47367031621412,26.81556905228974,29.064278674977256,6.798192043046969,120.01345603934558
36.795433869157236,33.00730074920589,25.116194447542906,34.928649978399314,8.343005950439508,99.73928621309852
55.21941565616898,49.23560503013472,48.9590477146101,35.936930257823754,9.793490479701905,183.93907877641087
52.96984673233186,49.06527478872551,39.83499334091051,42.94781821009307,6.7136223776916655,198.42899277777508
52.504928503458764,50.95234784300358,39.02976575439809,32.89816586606788,9.648291191135858,155.80874484047183
53.46448209496975,50.371163944568295,36.31141533516466,31.628981582910832,13.322940331456037,206.59361554920005
43.19975278421509,38.34200012468392,32.64291698430357,30.97192150788668,10.041772976591924,155.30106087714051
52.322536971610035,44.877231456965696,37.88876019706554,28.23416853594656,10.461401811437367,191.69630689528452
52.93072473298681,52.784371866187854,47.27062526679856,31.692419217308455,7.47967046965484,161.4816927305719
42.85648581973632,38.68927410579167,37.31463992381696,28.522992949304854,8.767277183921045,159.9214584751937
68.65774511144757,61.8198291841287,52.86174505362489,30.84230488134807,9.249607239352127,199.55570976711047
54.73832920911788,49.21624611398608,50.54797078332723,36.587987678039795,9.364569806487532,200.31393148310372
38.08696502797351,34.67443804671187,33.414868483353594,24.967287173601793,12.563287590007537,130.18132546659206
56.5655360863383,50.62026165385659,44.27793471854477,35.699392805645225,11.11538212145025,198.61132906153318
40.253183297726785,35.08054095419363,24.704329493560714,36.58557533669933,7.777084086125936,115.54044544903297
57.87084603742452,50.99004355120129,53.169504547711846,29.409657365044605,10.49300955686401,170.41596994926377
61.58595579007404,55.36185367063464,45.10004723176844,19.390725504957025,10.996443496993571,206.39779448776832
41.7931768164829,36.52700959256708,28.498345212315645,26.960890064527838,12.280298077042533,119.8930153972286
59.63376129244322,52.24469359784457,50.774720329983495,36.484972732805545,13.161081373136748,206.4078960857149
54.12780926936498,48.92788879781227,50.62150463450981,29.88565968850559,7.969811616344263,149.98350152314282
58.2206015999449,51.888587005108704,50.72929973548747,25.003488838525445,8.378284977579323,204.1270334724308
68.96792982653947,65.0791228210509,56.866071221388665,27.47612539385891,7.4848442821707675,195.99138588117768
47.54611883997129,37.48956733918814,39.821158096972894,34.20310013252276,9.531960281786038,170.78590533976572
42.4626383564251,40.399388224627515,36.53035736148101,32.7336678410069,10.93271674889267,156.26736766269877
41.10485570374477,39.486540518365544,35.16067033235611,28.80533950415153,11.974669033178204,123.78180049471857
41.841897150345616,33.51092697049475,34.31709199218462,28.165877940926563,9.848097952714955,151.24916176319465
49.228982905858956,43.62070942711237,39.69578963654279,28.04120925478089,9.360304953490312,166.9163986116384
53.41151974816644,47.32748604135822,42.541436414834585,25.387949077507486,10.30351598449748,162.1516966593983
52.766907993300194,44.67519380453453,39.95163262804012,38.07687844734721,8.329714196739953,157.16806952205002
58.27183249036024,50.889015866142465,45.775440761687875,28.3883976539433,14.179077443389547,149.7571824646008
50.13001891877907,42.89586533596951,35.0251446924371,36.085792604127484,6.784677945763883,175.42595400439487
64.53534077157317,61.586347581263105,51.3332537368743,37.60658025961226,10.36948115779145,181.11325701728455
47.35343166762044,44.48944528715332,34.916972012643605,34.9915544907398,14.04721243845928,161.4629562370574
77.20169166589619,72.02463268929489,58.450585381069644,27.841898436409757,10.013599689119996,240.25705989424847
56.25667347765006,52.07435025797153,45.545021235580485,32.018650451683044,9.61992192999701,198.36220116755564
41.42842443583717,35.027478449819,37.318746407703536,29.879021968045418,9.285109154379146,133.18387430173695
39.29107501938888,34.312926984890446,34.187809833518045,25.48149069634936,9.639216636475185,124.02501467939948
54.824724152431855,50.321000859644506,39.14827751107596,31.621796408608017,12.74569694935306,194.9224847473655
47.76537214674149,40.54457931428345,35.243413307682175,24.10480104420099,5.576276177340986,162.04967754400732
57.14000494092092,52.8520013071736,48.534317516701385,35.93839694230782,13.066867402592651,195.71233243757223
54.73237624573545,48.77848782484564,40.83843881597344,27.676913513508033,7.15208569509971,187.4209372901309
49.271710873431275,43.594898170988955,38.74346924875395,31.005798279364196,9.466695341531171,132.60658929583377
41.532062819315954,38.800776473791345,34.87580655252642,31.41643935773071,9.141511159402675,155.44018173655286
34.851527753141355,32.2549016007993,24.97618883792218,28.705475131479613,11.17710653954144,131.1566967054359
45.53485047932979,40.25943309975865,36.74400690190171,32.933469007376374,6.803751296232505,132.73762337014762
58.56398794323472,55.02624875563975,42.84911386983317,27.62548171688738,10.924345332163886,184.62309521466383
52.14093744130204,44.76471704197205,39.908647021187996,34.35648648728622,14.048619246573704,172.8149098149966
37.542612212880115,35.02022220548063,30.993435572731702,23.270101598766257,7.273651990814379,121.57295174998882
51.73180925851182,47.74483084859741,36.60646620621445,30.63189789773206,10.379412335220792,177.1885760557722
53.85317379728837,47.84876353893155,44.40396325171189,39.694644995291426,8.676035644406781,210.0341795261345
41.16142563798867,37.69754911867404,32.870227113610895,24.998343376972127,10.85177441238607,157.61878315590866
51.53725105945528,43.881298800739145,42.88727071081567,26.611275147375743,10.038295554831505,141.6730068834256
50.58208718446,47.371932504427804,41.137412149761985,32.569539248294575,8.71702618191138,180.47243098364828
38.57029702169377,34.34346304663841,34.94865890727655,30.89790890969799,10.975744569742147,157.73851191063852
53.577873603482836,47.17464020209648,43.23797239072999,31.753150496367795,13.608696219573487,184.3463664724165
55.60784526368234,52.14507918898789,43.198059587570114,32.44593565073832,9.618192416545403,204.8661121201355
60.830512431752766,53.33877380749197,49.03130245449906,33.17360734280885,11.439515884296364,239.323749880678
60.53802052034903,51.66729587558701,50.06031050338839,35.54849920978111,7.413454084257673,219.86250208807726
36.22330632042909,29.48771734133837,29.125225267320385,32.04909328464257,8.087127246363982,129.6806375164431
40.62174960084877,37.77159454345518,32.61917475429066,28.793711726907286,10.944812555760755,157.16387414769503
55.1503526720866,47.07445869988537,42.01430707424901,33.362868506013655,12.96823205707193,185.03024893120443
55.13785950912209,53.13366192217861,42.12158485464483,39.49940967447608,10.71122669757132,185.64134423030342
55.150476863060476,45.47157036098699,39.9125656750493,29.33683126808713,9.373883938953691,173.09156150895032
88.52731490654722,83.06749615247257,76.0705821547986,25.127353476646793,9.998582810846708,309.41388863460725
55.70890510693167,50.56004953064374,40.83553437937148,35.53540334643486,7.499184532060565,168.5258436751724
61.35565640180599,55.026664537884606,47.00580952805707,29.398094180232007,11.209030652710734,229.4133707890963
59.54001763493203,52.496177697820926,45.47679231123803,19.13665226992982,11.76466612464682,198.1856615145684
56.51391251305798,51.66079349045633,47.89590314127971,34.23710838575211,9.09581933433384,158.67416823601116
46.84730755359654,42.08730739338719,36.592997008001156,27.323359070230385,9.059915704480996,161.55658805573324
57.589692204932675,54.03732674847245,49.81497998196734,29.547333588479198,10.531756459304097,145.54221325600514
42.27174785462428,38.27302836648594,31.79692641096782,31.659901652845072,9.126560527918809,155.1553547269161
47.63181393259991,43.16923606226368,38.94243363275133,30.952498398895333,9.867734770748354,176.0763206570272
45.14636452170897,39.90450364511036,33.6110504575879,33.547259085695195,14.199443578333032,140.36560399493345
50.81874139386323,45.62297600703477,47.09044049841075,27.822568147150783,9.505948598508006,168.8384621742767
73.14658566673509,66.44753063784572,54.95447327629954,32.565528990880416,9.283319695957555,274.8056701706512
31.32734807408252,24.774276481361017,25.991340589947097,28.702266612080415,8.704916388729682,98.21824344304903
56.86260190374514,48.4799708691592,47.39141216579241,33.694052404437514,11.488383942999874,166.25668017232215
33.87284128810349,31.97208534733857,28.339670322837286,33.07683742006527,9.637551653563794,147.79021062359507
45.280681342105666,41.09434408415098,35.66868209705141,25.322806489777022,8.701253923357148,187.7551910818214
60.889505969673664,54.43258870000094,48.322142676538654,35.42991058087516,12.642608064546025,200.45738663641552
50.64280019095463,45.61538803798995,40.64567456870103,27.32018277442976,12.839206009027274,185.8177526682459
39.22255222070694,35.99546040935958,30.937035771680087,34.040288991405724,8.79915286852259,161.5173194684413
42.84696290740032,37.48274725604156,37.169207676304985,31.836436567006704,6.266920097278767,129.60942235493664
56.79597748934676,49.559770289607464,52.06835099625147,39.190918383975614,12.015027379673844,180.27727495267072
42.69633368282864,38.81839082474114,32.48459159123941,28.88267008814074,8.630740348479993,167.14782635565098
52.16458589581975,44.99138175100771,37.62225977791857,28.253416019409013,11.581251198325537,204.32075127133393
50.45571839903814,46.22665207056327,40.09972857417675,29.902901970561338,6.059792364576329,177.57622338588217
43.483996523941826,35.730429663071966,42.52632523211642,28.484101085828623,11.785194676598618,127.09775304469872
71.43944089325325,66.35380807857922,54.74052901069341,33.99970950971025,7.577656141438437,271.0593996686037
56.33919022318011,51.65046616568819,49.988702594876294,21.91844695781706,11.461528238133049,169.35737619220959
29.74857413342393,27.28577618870929,28.831961748968467,24.73158790426823,10.028546135672869,94.90876072897686
51.86454314769428,48.64347080081588,39.83086979303144,24.660985392104035,8.09212116120671,174.77087882892727
43.38213535231612,42.37487070600966,36.412657519408725,34.751537959867875,9.18592737414644,178.60538345117777
58.52433334796224,54.70064014320228,51.704656547755405,38.553066862909624,11.372636913913402,211.92905300638603
42.07479261567299,34.1855648914424,32.522450869575934,29.477753907312643,10.211788906230469,149.2605648079135
48.85263558533101,41.40821809332651,38.47136738795772,29.155891384049948,11.168825960944968,170.40162305038012
55.049872789804574,48.29524835543276,42.29485548999774,30.350260815565907,13.95288116903097,181.195042150066
58.657551941701215,52.84397884795276,43.881771361282375,35.80939151304095,6.871516776577897,205.04014187199425
37.997035929442234,35.23265037743626,28.449796108355766,25.36323432904713,13.234425149937248,76.08152339896421
46.654987641590516,40.538001251124534,33.65216931298565,31.191844913673926,10.208711875046426,149.62873620021256
45.25054688839044,41.09902572850555,36.30268791549003,34.87598814891215,8.202431903353745,158.016073437963
43.46670767426288,37.60927104212995,32.46344644623438,32.50547084969923,7.33937274852202,123.63257677524813
67.65454240281096,59.66605255654597,54.82499165762101,30.947908082993717,9.621759218445932,226.16404760616092
54.049817109609556,45.83151320495216,38.572166749076764,35.005230462835705,11.84330022384892,175.56264214052408
37.391160456649544,31.805577918762786,30.905569061963007,16.483838535003812,9.744901759244932,155.52491460376035
59.17861947054776,50.557388312260315,49.84348246126498,33.38937659765454,13.022309860494694,225.6909412147677
71.22156197012633,62.147659267159035,50.9960426483867,26.72962158436288,7.097648619896882,217.71338532019715
60.32465260551147,56.399470938175995,49.381891793951894,20.846835515717714,9.975822104307891,188.38062134305935
34.80630034045987,29.426872528749996,31.52804724978777,32.556012997624904,7.495213111173761,119.21795620802422
45.15765927133749,45.90665747387852,32.49720436099637,36.86829272581479,10.727263765249935,144.87393465372742
62.669111491866225,57.388836144441385,55.15300635400609,29.31275742686154,11.7737747801946,206.56421286959198
42.92330534381219,39.000647056820725,35.59570130314789,34.76437273601469,9.158476412637894,130.98646102169212
54.43819428146229,47.277659292953636,41.435519857894604,38.06139128994323,4.7915722867457315,159.73297179060793
57.74634053429337,53.37232623968201,46.02976519446158,36.57457226792024,10.39789629359299,203.9805322148456
40.730695284219166,35.5063501033217,34.2595369649405,38.199822646856965,10.87347710346702,153.8825888605222
49.404746439382,44.708291424734526,39.75181332574284,33.71063745535946,10.808589509923396,148.9832428526259
17.58732659930927,20.948763015915937,15.686129256786526,30.377168194507963,12.471564383644308,85.85767251043379
39.756123586657104,35.588391428542096,29.042878090087584,21.990170940514158,7.857892640701902,117.63190164692175
47.4743184860684,45.025433290032915,38.48753726096295,28.769687559350256,11.3604322109009,161.87110399863994
37.52216818035151,32.363598512064584,25.776591053566268,25.783767023419042,12.38501502495595,141.86526830501316
66.32411303931636,59.621724754390804,52.72561224740699,40.85471358748907,6.442824831986966,218.72744461761934
35.69858622039367,35.67032886962532,25.84714605192057,29.120570937838316,10.639303651837954,130.75086237292285
45.599555133030165,39.785665504151616,34.27305427865483,30.61602403392243,8.991640337984657,141.77808453830028
51.30740577286091,49.80156231156868,44.75420414392004,32.75742688020234,9.836954653796708,166.37159909012195
64.41273289066116,59.386963472506,54.80411667431174,30.218012231862268,10.695352967076673,204.23001617030778
35.6413784882056,30.95230708759651,30.340517153286015,38.47525520215376,9.025542871772895,111.23019613488891
61.63163752154959,56.733289247505674,46.02837172322194,26.88675319132774,8.648583841676777,194.80280589799702
50.10233061019587,47.03720644842975,39.13263913907229,30.973037276186215,10.068304834976049,134.8211444914058
40.18491348952049,37.410042065002834,35.78722389155395,26.28764707150976,7.825508122274394,123.87548906147425
54.62103474263271,46.01848182858852,44.12197853502588,23.39988744389647,7.828349742229629,169.86553808245296
51.9905969557347,45.3372629085115,48.55046618453285,26.941154545473573,11.358746565913007,164.3187730900333
43.99783122841205,39.10301083446784,36.378218500912766,29.81481601475794,7.702411929682688,142.07095277519954
50.69802084990019,45.47935190671008,41.134564029390255,27.8534888774137,11.332625001818425,164.78552299120486
46.1468640313824,42.77352182334552,35.990141832498416,26.53789510063072,10.925182585707903,161.29837000618383
51.13517345251248,46.377058109127745,41.308761476356835,22.96841268164083,6.548386542418807,182.3800681810083
56.62130674521047,48.28848735326922,44.839635887026745,29.584472136856526,8.64487069532869,171.66085176709433
65.86016816145352,60.03454704732009,54.81246055922859,22.476398129844988,12.388218806094745,184.75468644150016
37.62184501173151,35.080832001126005,32.96758295976896,33.80027981844801,8.037668937720637,108.92478669955646
71.33033374656267,65.3168812677685,54.7062986157263,30.412198764672517,9.071191475381225,219.45304219812573
30.479122004774982,29.592771255406728,20.389598743146653,22.71224250267535,10.924121786503793,95.75506090933244
48.482149049644164,45.30177845377756,33.27710312040544,28.453954614750682,11.566781018565191,144.27350313235868
55.883172064845766,51.21321501681806,46.230511632614245,26.239217972047083,9.496922227911009,154.84679189556294
52.809918677350325,47.388595386698,38.93783512335864,31.5958725520959,8.804979610616718,165.10527575861516
43.77300480179406,36.07378245458267,28.5597320625778,36.702252230115725,12.844739723397016,153.29867292271948
